PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
-1.730107956920867,-0.7892723355548015,0.8273772438659699,-1.3102165876007466,0.7376951317802901,-0.5924805998028931,0.4327933656785018,-0.4736736092984604,0.9189663079070772,-0.5024451714361923,-0.28188124337076276,0.5859541426526597
-1.7223321908223463,1.266989801811655,0.8273772438659699,-0.35768524053195455,-1.3555735383351195,-0.2846631968415396,-0.47454519624983954,-0.4736736092984604,1.6462828196152375,-0.4888542575852486,-0.28188124337076276,0.5859541426526597
-1.7145564247238256,-0.7892723355548015,0.8273772438659699,-1.6717897111819615,0.7376951317802901,0.40792595982150565,-0.47454519624983954,-0.4736736092984604,0.6649036908035418,-0.4863374216869257,-0.28188124337076276,0.5859541426526597
-1.7106685416745653,-0.7892723355548015,0.8273772438659699,0.4237792523693809,0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.31647543800815375,-0.47811642890864375,-0.28188124337076276,-0.6781745283001727
-1.6951170094775236,1.266989801811655,-0.3693648410115938,0.5093126794531092,-1.3555735383351195,-1.2081154057256,0.4327933656785018,-0.4736736092984604,-1.0288470898866942,-0.04295550208861426,-0.28188124337076276,-1.942303199253005
-1.6834533603297426,-0.7892723355548015,0.8273772438659699,1.1041587859899467,0.7376951317802901,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,0.9787457472255562,-0.4863374216869257,-0.28188124337076276,0.5859541426526597
-1.6756775942312219,-0.7892723355548015,0.8273772438659699,1.5357138044578482,-1.3555735383351195,-1.2081154057256,-0.47454519624983954,-0.4736736092984604,0.3709881141543538,-0.4902797934380587,-0.28188124337076276,0.5859541426526597
-1.6640139450834406,1.266989801811655,-0.3693648410115938,1.6406866467878785,0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.9341963109657693,-0.3866707201133388,-0.28188124337076276,0.5859541426526597
-1.6601260620341802,-0.7892723355548015,0.8273772438659699,1.5318259214085879,-1.3555735383351195,0.1001085568601522,0.4327933656785018,-0.4736736092984604,-0.18695331948478278,-0.2859972841804228,-0.28188124337076276,0.5859541426526597
-1.6562381789849199,1.266989801811655,0.8273772438659699,0.26048816430044514,-1.3555735383351195,0.0,-0.47454519624983954,-0.4736736092984604,-0.7698028528399522,-0.5029485386158568,-0.28188124337076276,-1.942303199253005
-1.6523502959356595,-0.7892723355548015,-0.3693648410115938,-0.6687158844727845,0.7376951317802901,0.40792595982150565,-0.47454519624983954,-0.4736736092984604,-0.9939757502842482,-0.12491978668775715,-0.28188124337076276,0.5859541426526597
-1.6445745298371388,1.266989801811655,0.8273772438659699,0.30325487784230926,-1.3555735383351195,-1.1311610549852615,-0.47454519624983954,-0.4736736092984604,-0.301530578178534,-0.4867562231804066,-0.28188124337076276,-0.6781745283001727
-1.6290229976400974,-0.7892723355548015,0.8273772438659699,-0.797016025098377,0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.7947109525559851,-0.5029485386158568,-0.28188124337076276,-1.942303199253005
-1.6212472315415765,1.266989801811655,0.8273772438659699,0.62206128788166,-1.3555735383351195,0.0,-0.47454519624983954,-0.4736736092984604,-0.27662247846250115,-0.48977642625839407,-0.28188124337076276,-0.6781745283001727
-1.617359348492316,-0.7892723355548015,0.8273772438659699,1.4307409621278182,0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,0.11692549705081841,-0.4894421904510968,-0.28188124337076276,0.5859541426526597
-1.6134714654430558,-0.7892723355548015,-1.5661069258891576,1.4890592078667237,0.7376951317802901,0.7926977135231975,-0.47454519624983954,-0.4736736092984604,1.2925878036475704,-0.09027201697708476,-0.28188124337076276,-1.942303199253005
-1.605695699344535,1.266989801811655,0.8273772438659699,-0.6065097556846185,-1.3555735383351195,0.0,-0.47454519624983954,-0.4736736092984604,-0.2517143787464683,-0.49237782784290063,-0.28188124337076276,-0.6781745283001727
-1.594032050196754,-0.7892723355548015,-1.5661069258891576,-0.28381546259600743,0.7376951317802901,0.9466064150038742,0.4327933656785018,-0.4736736092984604,-1.4722112648320795,0.39858208016340624,-0.28188124337076276,0.5859541426526597
-1.5901441671474936,1.266989801811655,0.8273772438659699,0.23327298295562252,0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.6801336938622339,-0.5028639729296732,-0.28188124337076276,-1.942303199253005
-1.5862562840982333,-0.7892723355548015,0.8273772438659699,-1.2091316283199767,0.7376951317802901,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,0.8741317284182181,-0.4863374216869257,-0.28188124337076276,0.5859541426526597
-1.5823684010489727,-0.7892723355548015,0.8273772438659699,1.5240501553100672,-1.3555735383351195,-0.9002980027642465,1.340131927606843,-0.4736736092984604,-0.1819716995415762,-0.2859972841804228,-0.28188124337076276,0.5859541426526597
-1.5784805179997123,1.266989801811655,0.8273772438659699,0.559855159093494,-1.3555735383351195,-1.2081154057256,0.4327933656785018,-0.4736736092984604,-0.7598396129535391,-0.42207354059350805,-0.28188124337076276,-1.942303199253005
-1.574592634950452,-0.7892723355548015,0.8273772438659699,-1.7028927755760443,-1.3555735383351195,0.7926977135231975,0.4327933656785018,-0.4736736092984604,0.839260388815772,-0.4576454924460446,-0.28188124337076276,0.5859541426526597
-1.5707047519011916,-0.7892723355548015,-0.3693648410115938,1.4851713248174634,-1.3555735383351195,-0.20770884610120124,0.4327933656785018,-0.4736736092984604,-1.4223950654000137,-0.22559322262067316,-0.28188124337076276,0.5859541426526597
-1.5668168688519313,-0.7892723355548015,0.8273772438659699,0.0038878830492603753,0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,0.2613924754038091,-0.4894421904510968,-0.28188124337076276,-1.942303199253005
-1.5590411027534106,1.266989801811655,0.8273772438659699,-0.9058767504776675,-1.3555735383351195,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.2816040984057077,-0.48977642625839407,-0.28188124337076276,-0.6781745283001727
-1.5551532197041502,-0.7892723355548015,0.8273772438659699,0.9797465284136146,0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,1.3872385825684954,-0.4863374216869257,-0.28188124337076276,0.5859541426526597
-1.5512653366548899,-0.7892723355548015,0.8273772438659699,0.10886072537929051,0.7376951317802901,0.0,0.4327933656785018,-0.4736736092984604,0.6150874913714761,-0.3363340021468808,-0.28188124337076276,-0.6781745283001727
-1.5473774536056295,1.266989801811655,0.8273772438659699,0.6181734048323997,-1.3555735383351195,0.0,-0.47454519624983954,-0.4736736092984604,-1.3078178067062625,-0.49237782784290063,-0.28188124337076276,-0.6781745283001727
-1.543489570556369,-0.7892723355548015,0.8273772438659699,1.0924951368421656,0.7376951317802901,0.0,1.340131927606843,-0.4736736092984604,-0.7399131331807127,-0.21191774308354583,-0.28188124337076276,-1.942303199253005
